Product Name,Price,Discount,Rate,Category,Company,Product Page
Sharp ثلاجة شارب SJ58CBK، 450 لتر، أسود,"29,880.00 جنيه",63%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/sharp-sj58cbk-sharp-refrigerator-450-litersblack-61600766.html
Rafal عجان رافال 10 لتر/2200 وات متعدد الوظائف 3 في 1 (عجان - مفرمة - خلاط) جولد روز,"8,830.00 جنيه",26%,3 out of 5,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/rafal-3x1-stand-mixer-rafal10l2200wmixer-mincer-blendergold-rose-49063610.html
Tefal مروحة تيفال القابلة للوقوف 16 بوصة، 3 سرعات، تحكم عن بعد، مؤقت، قوة صامتة,"2,199.00 جنيه",8%,4.5 out of 5,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/tefal-16-inch-stand-fan-with-remote-control-and-timer-silence-force-129940144.html
Jac جاك ميكروويف NGM-2525، ابيض، 25 لتر,"4,330.00 جنيه",23%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/jac-ngm-2525-microwave-white-25-liters-132015516.html
Tornado مروحة حائط 16 بوصة بأربع شفرات مع جهاز تحكم عن بعد باللون الأسود EPS-16R,"1,833.00 جنيه",39%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/tornado-wall-fan-16-inch-4-blades-with-remote-black-eps-16r-133752392.html
Hoor غلاية قهوة ستانلس ستيل 800 مل - هور,299.00 جنيه,57%,4.8 out of 5,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/hoor-stainless-steel-coffee-flavor-800-ml-130123575.html
Sharp فرن ميكروويف شارب الرقمي مع الشواية بسعة 25 لتر - 900 وات - فضي - R-75MT(S),"6,177.00 جنيه",5%,5 out of 5,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/sharp-digital-microwave-oven-with-grill-25-liter-900-watt-silver-r-75mts-130765266.html
شمع فلتر مياه (5 قطع) - مثالي للاستخدام المنزلي,131.99 جنيه,34%,2 out of 5,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/generic-wax-5-pieces-133579519.html
Tornado خلاط كهربائي تورنادو 250 وات، سعة 1.5 لتر، مع 2 مطحنة، أبيض,"1,199.00 جنيه",14%,5 out of 5,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/electric-blender-250-watt-1.5-liter-2-mills-white-tornado-mpg1015279.html
"LG Digital Dishwasher With Inverter Technology, 14 Place Settings, 10 Programs, Silver - DFC532FPE","37,999.00 جنيه",19%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/lg-digital-dishwasher-with-inverter-technology-14-place-settings-10-programs-silver-dfc532fpe-131436090.html
Zada خلاط قائم 10 لتر - 2200 واط - فضي - ZMX-1022,"7,199.00 جنيه",10%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/zada-stand-mixer-10-liter-2200-watt-silver-zmx-1022-133697981.html
Sokany آلة صنع الزبادي سوكاني 2303 الأوتوماتيكية والمريحة المنفصلة 8 أكواب,"1,188.00 جنيه",No discount,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/sokany-automatic-convenient-separate-8-cups-yogurt-maker-sk-2303-38866193.html
Sokany SK-08006 جهاز وافل 3*1 بطلاء غير لاصق,"1,569.00 جنيه",48%,5 out of 5,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/sokany-sk-08006-waffle-31-non-stick-coating-133822009.html
Rafal خلاط رافال (جامبو) سعة 10 لترات - 2200 واط - غطاء مضاد للكسر - فضي - RA0528-S,"6,949.00 جنيه",18%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/rafal-stand-mixer-jumbo-10-litre-2200-watt-antibreak-lid-silver-ra0528-s-130231510.html
White Point غسالة وايت بوينت WPTL1666DGSMA - تحميل علوي - 16 كجم - فضي,"16,379.00 جنيه",26%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/white-point-wptl1666dgsma-washing-machine-top-load-16-k-silver-131337075.html
Mienta مدفأة مروحة 2000 واط,"1,192.25 جنيه",16%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/mienta-fan-heater-2000w-133852079.html
عصارة حمضيات مزدوجة العمل ليمون ليمون برتقالي، بدون لب أو بذور، عصارة يدوية ثقيلة التحمل، ضاغط فواكه (أزرق أو أصفر),74.00 جنيه,51%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/generic-dual-action-citrus-press-lemon-lime-orange-juicer-no-pulp-or-seeds-heavy-duty-manual-hand-juicer-press-fruit-squeezer-blue-or-yellow-133647780.html
جهاز التحكم عن بُعد المتوافق مع مكيفات ال جي,255.00 جنيه,36%,5 out of 5,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/generic-for-lg-air-conditioners-compatible-quality-assured-130192293.html
Electrostar ديب فريزر كهرباء ستار ES 215 P NF رأسي نوفروست - 5 درج، 215 لتر,"17,142.00 جنيه",7%,5 out of 5,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/electrostar-es-215-p-nf-prestige-upright-no-frost-freezer-5-drawers-215-liter-132034657.html
Kenwood خلاط يدوي كينوود HDP109W مع مفرمة - 700 وات - أبيض، معدني,"2,750.00 جنيه",14%,5 out of 5,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/hdp109w-hand-blender-with-chopper-700-watt-white-metal-kenwood-mpg3848001.html
Ocean كاتل قهوة بقاعدة منفصلة وزر تحكم مصنوع من الاستانلس الخالص المقاوم للصدأ,329.00 جنيه,27%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/ocean-coffee-katele-2-peaces-133631271.html
Castle ثلاجة كاسيل 97 لتر- 4.5 قدم - باب زجاج - اسود - FR 1097 G,"10,990.00 جنيه",37%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/castle-refrigerator-97-litre-4.5-feet-glass-door-black-fr-1097-g-133620465.html
Sokany هاند بلندر سوكاني 800 وات ديجيتال: الأداة المثالية لمطبخك المتعدد الاستخدامات,"1,229.00 جنيه",23%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/sokany-hand-blender-multifunctional-food-processor-sk-1729-133590670.html
Tefal طباخ أرز إيفر فورس الميكانيكي RK3611 (8 أكواب),"2,499.00 جنيه",64%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/tefal-everforce-mechanical-rice-cooker-rk3611-8-cups-133541329.html
Fresh مبرد هواء حجرة ثلج 82 لتر FA-M 82,"4,599.00 جنيه",29%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/fresh-air-cooler-ice-chamber-82-l-fa-m-82-133311453.html
Sharp ميكروويف شواية انفرتر 34 لتر 1100 وات 23 قوائم أسود R-340GRI-BS2 - شارب,"12,966.00 جنيه",35%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/sharp-microwave-inverter-grill-34-liter-1100-watt-23-menus-black-r-340gri-bs2-127860453.html
Moulinex محضر الطعام مولينكس FP824825 بقوة 1000 واط,"5,724.00 جنيه",28%,4.7 out of 5,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/food-processor-fp824825-1000-w-moulinex-mpg3851594.html
Rafal خلاط رافال 10 لتر 2200 واط مع مطحنة - فضي R0529,"8,816.00 جنيه",12%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/rafal-stand-mixer-10-liter-2200-watt-with-grinder-silver-r0529-132015627.html
LG فرن مايكروويف إل جي MH8265CIS 42 لتر,"8,849.00 جنيه",20%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/lg-microwave-oven-with-grill-42-liters-mh8265cis-65006933.html
Fresh خلاط يدوي فريش HB-600-N - 600 واط - أسود/فضي,"1,154.00 جنيه",36%,4 out of 5,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/fresh-hb-600-n-hand-blender-600-w-blacksilver-21389709.html
Fresh مقلاة هوائية فريش FAF-M1800 بسعة 7 لترات و1800 واط - أسود,"3,352.00 جنيه",33%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/fresh-faf-m1800-air-fryer-7-liter-1800-watt-black-fresh-500018916-133433815.html
Delonghi ماكينة صنع الإسبريسو والقهوة والكابتشينو، EC885M، فضي,"8,724.00 جنيه",6%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/delonghi-espresso-machine-coffee-and-cappuccino-maker-ec885m-silver-130879999.html
Tornado ثلاجة تورنيدو إنفيرتر No Frost سعة 296 لتر - أسود RF-31FTV-BK,"18,120.00 جنيه",25%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/tornado-refrigerator-inverter-no-frost-296-liter-black-rf-31ftv-bk-131575234.html
RAF خلاط يدوي RAF - 1500 وات,"1,850.00 جنيه",33%,5 out of 5,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/raf-hand-blender-1500-watt-r.299-6-x-1-61638081.html
Tornado غسالة تورنيدو TWV-FN710SLOA الأوتوماتيكية بالكامل - 7 كجم - فضي,"16,189.00 جنيه",46%,4.9 out of 5,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/twv-fn710sloa-washing-machine-fully-automatic-7-kg-silver-tornado-mpg884122.html
RAF صانعة السندويشات متعددة الاستخدامات RAF 8 في 1 (شواء، وافل، توست) 800 واط,"2,800.00 جنيه",56%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/raf-8-in-1-multifunctional-sandwich-maker-grill-waffletoast-800-watt-123327946.html
RAF صانعة السندوتشات RAF - 8600 وات 6 في 1,"2,399.00 جنيه",33%,5 out of 5,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/raf-sandwich-maker-8600-watt-6-in-1-124865972.html
LG غسالة ملابس فول اوتوماتيك Vivace، تحميل امامي، 11 كجم، رمادي - F4Y9EWG2PV,"34,070.00 جنيه",32%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/lg-washing-machine-vivace-11kg-front-load-inverter-silver-f4y9ewg2pv-129934263.html
Sonai SONAI Electric Kettle - 1.2 Liter,500.00 جنيه,24%,4 out of 5,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/sonai-electric-kettle-sonai-original-1.2-liter-32654675.html
Tornado Microwave Solo 25 Liter 900 Watt Black TM-25MK,"4,999.00 جنيه",23%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/tornado-microwave-solo-25-liter-900-watt-black-tm-25mk-133685880.html
كفر مروحه استاند كامل,89.99 جنيه,25%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/generic-fan-cover-140x60-cm-color-may-vary-shape-may-vary-133744774.html
Kiriazi كريازى ثلاجة تيربو ببابين E570 NV/2، سعة 535 لتر، اسود,"30,499.00 جنيه",24%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/kiriazi-e570-nv2-turbo-double-door-refrigerator-535-liter-capacity-black-130983890.html
Sokany خلاط سوكاني متعدد الأغراض 7 سرعات - 4500 وات - SK-444,"1,399.00 جنيه",30%,3.9 out of 5,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/sokany-multi-purpose-blender-7-speed-4500-w-sk-444-29364770.html
Sokany موقد طهي كهربائي 1000 واط SK-100A,669.00 جنيه,58%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/sokany-electric-cooking-stove-1000w-sk-100a-133824201.html
Sokany خلاط سوكاني 2 * 1 بقوة 6000 واط وسعة 2.5 لتر sk-999N,"1,999.00 جنيه",20%,4.8 out of 5,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/sokany-blender-2-1-6000-watt-2.5-liter-sk-999n-130073703.html
Unionaire ثلاجة يونيون إير، 16 قدم، بلا تجميد، زجاج أسود، رقمية,"16,999.00 جنيه",46%,5 out of 5,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/unionaire-refrigerator-16feet-no-frost-black-glass-digital-60045510.html
Braun خلاط يدوي Vario 5 Multiquick MQ بقوة 5200 واط,"2,482.00 جنيه",14%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/braun-vario-5-multiquick-mq-hand-blender-5200w-133816182.html
Fresh غسالة أطفال فريش المستقلة العلوية - 3 كجم - بيضاء,"1,899.00 جنيه",5%,4.7 out of 5,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/fresh-freestanding-top-loading-baby-washing-machine-3-kg-white-36505267.html
Mienta محضر طعام - 1000 وات - FP141535A - Mille Full مجموعة - مienta,"3,980.00 جنيه",34%,5 out of 5,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/mienta-food-processor-mille-full-set-1000w-fp141535a-133414946.html
Kiriazi كريازي ديب فريزر 225لتر أفقي KH 225,"15,399.00 جنيه",23%,5 out of 5,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/kiriazi-deep-freezer-225l-horizontal-kh-225-130984414.html
Jamaky غلاية قهوة جامايكي 400 مل، 800 وات - JMK9018 (بلاستيك أبيض),219.00 جنيه,78%,5 out of 5,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/jamaky-coffee-kettle-400ml-800w-plastic-jmk9018-white-133113728.html
Fresh مدفأة ثلاثية الأبعاد مع زر سلامة وقوة 5 شمعات 2000 W 500014843 متعدد الألوان,"1,299.00 جنيه",No discount,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/fresh-heater-3d-with-safety-key-5-candle-2000-w-500014843-multicolor-125370014.html
Moulinex خلاط سطح الطاولة الفائق، 1.5 لتر، 700 وات، أبيض - LM207125,"2,522.00 جنيه",50%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/moulinex-super-countertop-blender-1.5-liter-700-watt-white-lm207125-119370248.html
Kenwood خلاط كهربائي كينوود، 1.5 لتر، 500 وات، اسود - BLP15.360BK,"1,919.00 جنيه",23%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/kenwood-countertop-blender-1.5-liter-500-watt-black-blp15.360bk-133594743.html
Fresh مروحة مكتب ذكية,"1,089.00 جنيه",89%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/fresh-desk-fan-smart-133548441.html
Alaska فريزر عمودي وي ألاسكا بسعة 280 لتر، بدون صقيع، 6 أدراج، فضي - UP200NF,"17,198.00 جنيه",14%,3.5 out of 5,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/alaska-w.alaska-upright-deep-freezer-no-frost-280-liter-6-drawers-silver-up200nf-128957529.html
خلاط كهربائي محمول USB – شفرات قوية لعمل البروتين والعصائر والسموذي بسعة 380 مل، متعدد الألوان,499.99 جنيه,33%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/generic-usb-electric-blender-powerful-blades-for-protein-shakes-juices-and-smoothies-380ml-multicolor-132049929.html
SANSHE SHARM  شفاط مربع بدون شبكة 35سم سانشي شرم - اختبر قوة الشفط المتميزة.- 35*35سم بضمان ثلاث سنوات,"1,425.00 جنيه",5%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/sanshe-sharm-sanchi-sharm-35cm-square-hood-without-grill-351035cm-3years-warrantee-sanshe-sharm-133561021.html
Enzo Enzo خلاط بدون مطحنه  10.000 وات قوه عاليه 15 سرعه  من اينزو,"1,399.00 جنيه",52%,4.5 out of 5,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/blender-without-grinder-high-force-10.000-watts-15-speed-power-enzo-mpg932205.html
Mienta خلاط يدوي من مينا - مجموعة فيوجن - 1000 واط - HB11528A,"3,199.13 جنيه",29%,5 out of 5,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/mienta-hand-blender-set-fusion-1000w-hb11528a-132911137.html
Fresh غسالة ملابس - 10 كيلو -أبيض حوض واحد جامبو,"3,050.00 جنيه",13%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/fresh-washing-machine-10-kg-white-single-tub-jumbo-133685873.html
مضرب نسكافيه - 2 سرعة + مضرب بيض يدوى استانلس,155.00 جنيه,89%,3.7 out of 5,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/generic-milk-frother-2-speeds-stainless-steel-auto-rotating-whisk-23551231.html
Toshiba غسالة توشيبا فل اوتوماتيك 7 كجم انفرتر- فضي,"12,999.00 جنيه",7%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/washing-machine-tw-bj80s2egsk-front-loading-thegreatwaves-real-inverter-water-shield-filter-drum-clean-quick-wash-full-automatic-7kg-silver-toshiba-mpg3847005.html
قالب الوافل السيليكوني مربع 4 فجوات، صينية خبز غير لاصقة للفرن، الميكروويف، الثلاجة - متعددة الألوان,135.00 جنيه,13%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/generic-silicone-waffle-mold-square-4-cavities-non-stick-baking-tray-for-oven-microwave-refrigerator-multi-color-133667629.html
Haier مكيف الهواء الذكي من هاير بتقنية UVC بقدرة 12000 BTU/h - 1.5 حصان,"24,705.00 جنيه",25%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/haier-air-conditioner-smart-uv-inverter-12000-btuh-1.5-hp-132061849.html
Kenwood قلاية بدون زيت كينوود ديجيتال، 7 لتر، 1800 وات، اسود - HFP80.000BK,"4,990.00 جنيه",45%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/kenwood-air-fryer-1800-watt-7-liters-black-hfp80.000bk-129940069.html
Sharp ميكروويف، 1000 واط، 34 لتر، مع شواية، R-77At-St - فضي,"7,999.00 جنيه",6%,Rate not found,kitchen-utensils-and-gadgets,Jumia,https://www.jumia.com.eg/ar/sharp-microwave-1000-watt-34-liter-with-grill-r-77at-st-silver-133816267.html
